-2.969549860488035 + 3.037922351872835e-8im	-2.7464457699535125 - 0.10204761126435984im	-2.8753685178133144 - 0.3066506993489774im	-2.800131536747069 - 0.25067007529074237im	-2.7464457094512174 + 0.10204752869884658im	-2.800131485869392 + 0.25067011979745024im	-2.8753685464119867 + 0.3066507070289086im	-0.7580995628978506 - 0.6474935924997612im	0.29713083822296216 - 0.13600625345610604im	-0.6138224434449462 - 0.5323331931870509im	-0.6138224434448247 + 0.5323331931870802im	0.2971308382229875 + 0.13600625345612194im	-1.1229880748921324 - 1.7469043933545863e-13im	-0.28553382773506275 + 0.4002060197646725im	-0.2855338277350928 - 0.40020601976476505im	0.2832440090953907 - 3.511623242212322e-14im	-0.7580995628978273 + 0.6474935924996689im	-0.62616451575908 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.8695107576663896 - 0.5776868159143613im	-1.800100728989111 - 0.1717658871954168im	-1.8001007289895068 + 0.17176588719622804im	-1.8695107576657843 + 0.577686815913266im	-0.6643876669518298 - 0.4199395150837243im	-0.6643876669517791 + 0.4199395150836471im	0.20109245420434846 - 0.22976529719207583im	0.201092454204352 + 0.22976529719206817im	-1.8475379649645276 + 0.8120675343525254im	-1.8475379649642079 - 0.8120675343521564im	0.48044466436721733 + 0.3311877359140375im	0.4804446643672173 - 0.3311877359140375im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.5535442806791089 - 1.0056498593255092im	-1.5535442806790773 + 1.0056498593255145im	0.7191955453419205 - 0.07506860302987524im	-1.3636868093075136 - 0.9681154260900318im	-1.718282535579728 + 0.34130692014350583im	-1.7182825355797076 - 0.3413069201434937im	0.7191955453419202 + 0.07506860302987524im	-1.3636868093075336 + 0.9681154260900178im	-1.3161909355137278 - 3.5674966094532235e-15im	0.07441354798127818 + 0.2095005709343147im	0.07441354798127817 - 0.2095005709343147im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.427529116235247 - 1.2344805085188133im	-1.4275291162352433 + 1.2344805085188097im	-0.8377568386841389 - 0.5970653635101499im	-0.8377568386841329 + 0.5970653635101473im	0.8832035059135264 + 2.863801853984188e-16im	-1.2071067811865352 - 0.9783183434785125im	0.5305719098387448 - 5.872890947062096e-16im	-1.2071067811865424 + 0.9783183434785192im	-0.4689899435404309 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-3.618033988749896 + 0.0im	-2.6180339887498922 - 0.0im	-1.3819660112501064 + 0.0im	-0.38196601125010515 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-3.9318516526781697 + 0.0im	-3.732050807329471 - 0.0im	-3.414213562601012 + 0.0im	-2.999999999879506 + 0.0im	-2.51763809024393 + 0.0im	-1.9999999999921538 + 0.0im	-1.4823619097959493 + 0.0im	-0.9999999999999193 + 0.0im	-0.5857864376269076 + 0.0im	-0.2679491924311227 + 0.0im	-0.06814834742186344 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-3.413131446767501 - 0.11209316945468961im	-3.3604907309937255 - 0.043892956481623835im	-3.3604907285175036 + 0.04389295569526178im	-3.413131447364811 + 0.11209317024086231im	-2.0081814426404603 + 0.3450251134091061im	-2.008181442637953 - 0.3450251134137891im	-1.843864142300688 - 0.14119858788789058im	-1.843864142304438 + 0.1411985878927706im	-0.6102497594740602 - 0.4495732257056656im	-0.610249759474063 + 0.4495732257056565im	0.11603504893475579 - 0.21254930522446794im	0.11603504893475584 + 0.21254930522446808im	-0.4176031918790762 - 0.19313064523812667im	-0.4176031918790814 + 0.19313064523812803im	0.0749713283638527 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
0.1593807111132527 + 1.6282909699784907im	-0.040152143955193204 - 1.6036405329931256im	-0.04015214395031431 + 1.6036405329744072im	0.8279214053850177 - 0.07269579436193636im	0.17782665314197324 - 1.6769663380438553im	0.06408732522779538 - 1.666406634605486im	0.8279214053849521 + 0.07269579436194394im	0.1778266531126514 + 1.6769663380171114im	0.593853581741982 - 0.9197268437163726im	0.5938535817422933 + 0.9197268437164966im	0.06408732521635793 + 1.6664066345539628im	0.15938071110565863 - 1.6282909699123675im	0.01287583806256374 + 1.5727550116278133im	0.012875838034417782 - 1.572755011596934im	0.5960785916732697 + 0.7789453078884115im	0.5960785916734187 - 0.7789453078885924im	-0.18957459725479556 + 0.5960563559127163im	0.187218002636721 - 0.8851622594092337im	-0.18957459725478604 - 0.5960563559127254im	0.18721800263672303 + 0.8851622594092741im	-0.16965088797487843 - 0.30713882694116496im	-0.16965088797487854 + 0.30713882694116507im	0.2801355202378994 + 0.39728354478989414im	0.28013552023789834 - 0.39728354478989303im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.9111456115877643 - 0.0im	3.652477548597842 + 0.0im	3.2469796037454914 + 0.0im	2.7306820487209693 + 0.0im	2.1494601871756895 + 0.0im	1.5549581320869617 + 0.0im	1.0000000000000315 + 0.0im	0.5338962563403471 + 0.0im	0.19806226419516157 + 0.0im	0.022338347549742912 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
1.4739447059338728 + 1.28563167518021im	1.4739447059337283 - 1.285631675180353im	1.3954882611382362 - 1.1743971611513655im	1.395488261137974 + 1.1743971611516435im	-0.5991209234718415 - 1.7696761676768428e-16im	1.2630246744309317 - 0.9906186506716644im	1.2630246744310725 + 0.9906186506714969im	1.071264869125153 + 0.7377576045925847im	1.0712648691251774 - 0.7377576045925613im	0.8185570413334478 - 0.4277024141914064im	0.8185570413334537 + 0.4277024141914156im	-0.9552743518432742 + 8.114097958920794e-34im	-0.2896055483135651 - 8.414258892398277e-33im	0.620889014785865 + 7.033794799916278e-32im	-0.8214472950802333 - 3.0814879110195774e-33im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
0.8411639019140098 + 1.2001426272829352im	0.8411639019140098 - 1.2001426272829352im	0.9170454199948046 + 0.5923794975652382im	0.917045419994804 - 0.5923794975652384im	-0.25820932190881424 + 0.569161902432014im	-0.2582093219088143 - 0.5691619024320139im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-0.011258190723611323 - 1.9332893171636338im	-0.011258190716922875 + 1.933289317136876im	-7.276153272698099e-11 - 1.9318516525844822im	-8.458243101190245e-11 + 1.9318516526100804im	-0.04497558790042592 - 1.7381623008938785im	-0.0449755878913863 + 1.738162300863224im	-4.072589679809335e-11 - 1.7320508075650032im	-4.831626475471895e-11 + 1.7320508075956536im	-0.10127918166925039 - 1.429775041435646im	-2.6432330089569455e-12 + 1.4142135623751184im	-1.6562302650279288e-12 - 1.4142135623694987im	-0.18126064847149373 - 1.034830852003496im	-0.3767663363026686 + 0.1888405691724285im	-0.3767663363026851 - 0.18884056917241376im	-0.10127918166480124 + 1.4297750414310142im	-0.18126064847128737 + 1.0348308520035019im	-0.2844600548174707 - 0.5987693634470646im	-0.2844600548174632 + 0.5987693634470462im	7.229561197721569e-14 - 0.9999999999997807im	7.850428822636599e-14 + 0.9999999999999543im	9.443016473954926e-16 - 0.5176380902050415im	5.644411710306751e-16 + 0.5176380902050416im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.5298276387308407 - 0.08002010276197298im	3.493680765882357 - 0.030791471443552064im	3.4936806529373023 + 0.030791441735169813im	3.5298276679969023 + 0.08002013252991048im	2.347054369380377 - 0.2620372981566494im	2.347054368979163 + 0.2620372974110232im	2.2267240682125533 + 0.10423585629042108im	2.226724066469183 - 0.10423585560648001im	1.0150480431578826 + 0.39848564301739003im	1.0150480431572122 - 0.39848564301595835im	0.10970878343572779 - 0.32029398124607406im	-0.17212199440396025 + 6.5748383125365685e-16im	0.8361368109132594 - 0.16777118999153715im	0.836136810913067 + 0.16777118999223242im	0.1097087834357295 + 0.3202939812460763im	0.027880560401202133 + 0.11454199693271207im	0.027880560401202136 - 0.11454199693271207im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.56846989983181 - 0.02413935622071634im	3.568469551943282 + 0.024139453809757145im	3.553607248674357 - 0.07409768064570997im	3.5536073334923524 + 0.07409758436793099im	2.4642720332598977 - 0.08278504837819495im	2.4122733095876505 + 0.24898088315382im	2.4122732986071314 - 0.24898088194078274im	2.464271991562278 + 0.0827850458669472im	1.0822405697805026 + 0.3972526654665955im	0.12953058693510944 + 0.3411996391992969im	-0.1864428505324207 + 1.86884065159134e-15im	1.171046571985386 + 0.13936125952199718im	1.1710465719864802 - 0.13936125953425432im	1.0822405697843112 - 0.397252665467403im	0.1295305869351037 - 0.34119963919928553im	0.23687451672921694 + 0.13912510661815963im	0.23687451672921692 - 0.1391251066181595im	-0.05018630729166848 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-0.9999999999999976 + 9.325873406851315e-15im	0.39879365258420485 - 0.8312027392140875im	0.3987936525842039 + 0.8312027392140867im	-1.3500887532223225 - 3.24249131946993e-15im	-0.7264953611648474 - 1.4085535054226408im	-0.7264953611648431 + 1.4085535054226537im	-0.5685171965097282 - 1.2507461840294487im	-0.5685171965097277 + 1.25074618402943im	-0.32479364292781066 - 1.072810815821094im	-0.32479364292781165 + 1.0728108158210932im	0.006675131698177323 - 0.8131492601416238im	0.006675131698176323 + 0.8131492601416251im	-0.22123641413767375 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
0.10487661774035024 + 1.5524918200618798im	0.10487661774035022 - 1.5524918200618796im	0.3951233822596497 + 0.5068439018059833im	0.39512338225964977 - 0.5068439018059833im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
0.1423873807824544 + 1.666147573612055im	1.3395581094919288e-15 - 1.6180339887498976im	4.53089074060199e-16 + 1.6180339887498993im	0.7152252384350902 + 4.1798143810543926e-17im	0.14238738078245344 - 1.6661475736120566im	0.5000000000000001 + 0.8660254037844392im	0.49999999999999994 - 0.8660254037844392im	-1.0931445041408414e-16 + 0.6180339887498947im	-4.933300418260314e-17 - 0.6180339887498948im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
1.6533621621730117 + 0.9260651449685892im	1.6533621621729153 - 0.9260651449684203im	1.2327856159383843 + 0.7925519925156124im	-0.6307549828244531 + 0.1598250601317201im	1.5918393171333165 - 0.725974499386672im	1.8236676991416738 + 0.15659957120368226im	-0.6307549828244576 - 0.15982506013171807im	1.5918393171331775 + 0.7259744993864018im	1.8236676991413026 - 0.1565995712036833im	1.2327856159384052 - 0.7925519925155121im	-0.4655712318767681 - 1.941928492787171e-17im	0.061885804376745734 + 0.24556328487222842im	0.061885804376745734 - 0.24556328487222842im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.3158285795913676 + 1.1247442126272045e-7im	3.3023059141548297 - 0.0821878822429859im	3.3023058631203472 + 0.08218773627632256im	3.289398758589265 - 0.16496390375829398im	3.289398777302887 + 0.16496393726670927im	1.7499940825141347 - 3.675044405561766e-11im	1.6631485604602771 - 0.48132955387701815im	-0.28286064208667494 + 6.7782238687629255e-16im	0.2313142131248206 - 0.5092268794247524im	1.6631485604598635 + 0.4813295538775531im	1.6998386188650594 - 0.2523318323922643im	1.6998386188453318 + 0.25233183241231194im	0.2313142131248176 + 0.5092268794247463im	0.300979112116154 + 0.3077102648786924im	0.30097911211615475 - 0.30771026487869235im	-0.15225930809633065 + 0.0im	0.39532696579769466 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.048610535349309 + 0.2722772639918162im	2.979371330821563 + 0.1903696214564019im	2.904075151540977 + 0.06876742010500603im	2.904075089539102 - 0.06876739226573805im	2.97937134541908 - 0.190369660674426im	3.048610535979536 - 0.27227725261586694im	1.1114866994786234 + 0.6591167795727773im	1.1114866994763535 - 0.6591167795731592im	-0.1842341901957279 - 0.384921602963098im	0.7905699418938379 + 0.18810488999512778im	-0.18423419019572407 + 0.3849216029630942im	0.7905699418959851 - 0.18810488999620434im	0.9956315552106878 + 0.46377567921349083im	0.9956315552114723 - 0.4637756792092217im	-0.10126896378881095 + 0.23654762337687896im	-0.10126896378881092 - 0.23654762337687896im	-0.08848407384745494 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.9282870779628887 - 0.7825345696809067im	-2.0194253747286726 + 0.3408192648183164im	-1.9282870764696014 + 0.782534570953133im	-1.7524318337446267 + 0.6787928669897174im	-1.1118293215095358 - 0.3899353533582549im	0.3165725499244089 - 0.3583432003509223im	0.3165725499245941 + 0.35834320034508327im	-1.9291064072916513 + 0.7027146281843996im	-2.019425368134457 - 0.34081927620913444im	-1.9291064063899594 - 0.7027146304334126im	0.4139680317570975 + 0.40129332861372063im	0.429664142022998 - 0.19246133476386357im	-0.27771532910666324 + 0.4200877408447588im	-0.27771532912838476 - 0.4200877408586652im	-1.9869063361632802 + 0.47993996784119647im	-1.7524318353170845 - 0.6787928685288086im	-1.9869063372144213 - 0.4799399540672348im	0.4139680317558841 - 0.4012933286095807im	-1.3229046258668988 - 9.254151075402132e-13im	0.006949266457614069 + 0.33581608227371035im	0.4296641420251282 + 0.1924613347601996im	0.006949266462783901 - 0.33581608227341136im	-1.111829321302384 + 0.3899353535108851im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.3090169943749814 + 0.9510565162951im	-1.3090169943749959 - 0.9510565162950626im	-1.176604982099738 - 1.2028208192855345im	0.6219644269518593 + 0.1877303704569474im	-0.49999999999999417 - 0.8660254037844405im	-0.19098300562505222 + 0.5877852522924794im	0.6219644269518578 - 0.18773037045694785im	-1.1766049820996949 + 1.2028208192855219im	-1.1219644269517381 - 1.0537557742414188im	-1.1219644269517948 + 1.053755774241389im	-0.49999999999999967 + 0.8660254037844397im	-0.19098300562505255 - 0.5877852522924732im	0.35320996419932454 + 3.7663701505859956e-26im	-0.9999999999999992 - 3.951877590795181e-26im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.3780972609946467 + 2.1492644149828655e-7im	3.299743048975211 - 0.08160322754253017im	3.3379216186588363 - 0.1287855301763465im	3.2997428858760913 + 0.08160280031134383im	3.337921527893901 + 0.1287857425186549im	1.9384567940505233 + 2.2201203117703025e-10im	1.7910645337054834 - 0.38150740795231564im	1.6654125287433057 + 0.24557803465587713im	1.6654125286492811 - 0.24557803492514488im	1.7910645334563196 + 0.3815074079620038im	-0.19740014630633074 - 0.05556233479295033im	0.206619886337637 - 0.3161641105762936im	0.6436282722769571 + 3.492286926483531e-15im	0.20661988633763995 + 0.31616411057629307im	-0.19740014630633018 + 0.0555623347929507im	0.36349528216697574 + 0.4364745591789813im	0.36349528216697624 - 0.4364745591789806im	0.10610442232287495 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-2.399231746410393 - 0.3256401823152979im	-2.3992317464103925 + 0.32564018231529795im	-0.10076825358960788 - 0.40053175351851594im	-0.10076825358960792 + 0.4005317535185159im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-0.0 - 0.0im	-0.0 - 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.6533621621730117 - 0.9260651449685892im	-1.6533621621729153 + 0.9260651449684203im	-1.2327856159383843 - 0.7925519925156124im	0.6307549828244531 - 0.1598250601317201im	-1.5918393171333165 + 0.725974499386672im	-1.8236676991416738 - 0.15659957120368226im	0.6307549828244576 + 0.15982506013171807im	-1.5918393171331775 - 0.7259744993864018im	-1.8236676991413026 + 0.1565995712036833im	-1.2327856159384052 + 0.7925519925155121im	0.4655712318767681 + 1.941928492787171e-17im	-0.061885804376745734 - 0.24556328487222842im	-0.061885804376745734 + 0.24556328487222842im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-3.9418836342414134 + 0.0im	-3.7709120528810587 - 0.0im	-3.4970214946594496 + 0.0im	-3.1361294944891642 + 0.0im	-2.7092097736975087 + 0.0im	-2.241073360602879 + 0.0im	-1.75892663947523 + 0.0im	-1.2907902259164743 + 0.0im	-0.863870506537538 + 0.0im	-0.5029785036578086 + 0.0im	-0.22908794869358026 + 0.0im	-0.05811636514789595 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-0.8411639019140098 - 1.2001426272829352im	-0.8411639019140098 + 1.2001426272829352im	-0.9170454199948046 - 0.5923794975652382im	-0.917045419994804 + 0.5923794975652384im	0.25820932190881424 - 0.569161902432014im	0.2582093219088143 + 0.5691619024320139im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-2.043584483804069 - 0.7158884338806535im	-2.0877293315511074 - 0.567441286803347im	-1.7660611513086448 - 7.139356395180888e-13im	-2.043584483802996 + 0.7158884338823044im	-1.511169304325573 - 0.44187988218005303im	0.28643279560575535 - 0.49609158172243806im	-2.0877293315532954 + 0.5674412868016699im	-1.5111693043251178 + 0.4418798821807937im	0.28643279560575585 + 0.4960915817224376im	0.05475378813307381 + 0.505088216126089im	0.368654223193146 - 4.0181691549541293e-17im	0.05475378813307359 - 0.505088216126089im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
3.0384897013108727 - 0.24101590186884747im	3.0208460297218642 - 0.27236469557442183im	2.897726350810688 - 0.18170595303075351im	2.8223027684041706 - 0.00010345572107351381im	2.897972783991137 + 0.1817772811936562im	3.0384467358664975 + 0.2407435325316779im	2.9378570996807225 - 0.0732733779128769im	2.9369969327350263 + 0.0734460228094719im	3.020978499816996 + 0.2724965479104062im	0.9310528095950394 + 0.2067814283452607im	-0.18490517564190795 + 0.33925782084247513im	0.9310528095764153 - 0.20678142848874734im	-0.18490517564189154 - 0.339257820842457im	1.1053367953454707 - 0.5936447783129463im	1.1053367948498218 + 0.5936447778091284im	1.0575743234432162 + 0.6358323848066263im	1.0575743231152475 - 0.6358323845088177im	0.8062665589124316 - 0.4341429178752206im	0.8062665589129189 + 0.4341429178874666im	-0.1400799192556527 - 0.3636284437052666im	-0.14007991925565255 + 0.3636284437052662im	-0.1754885969005828 + 0.11017926004241396im	0.4450504925397255 - 6.902191331027989e-15im	-0.17548859690058283 - 0.11017926004241392im	0.14381901496800906 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-1.0065721510422758 + 1.249455249199788im	-0.8337940218056982 - 0.7560683770007557im	-0.868547171209599 + 1.1163753512428949im	0.5025655136589785 + 0.4062934281108728im	0.5025655136589803 - 0.40629342811087027im	-0.8337940218054125 + 0.7560683770006881im	-0.21627226089118815 - 0.8165513591283049im	-1.2568611222535997 - 0.6639317917153956im	-1.2568611222537 + 0.6639317917154113im	-1.006572151042302 - 1.2494552491997857im	-0.8685471712094701 - 1.1163753512428518im	-0.2162722608912287 + 0.8165513591283089im	0.17948121354325758 - 0.4715142590418543im	0.1794812135432576 + 0.4715142590418543im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
-3.9498558234710317 + 0.0im	-3.8019377377104013 - 0.0im	-3.5636629637356023 + 0.0im	-3.2469796035098932 + 0.0im	-2.867767478987752 + 0.0im	-2.445041867411409 + 0.0im	-2.0000000001755565 + 0.0im	-1.5549581320514951 + 0.0im	-1.1322325217691396 + 0.0im	-0.7530203962822523 + 0.0im	-0.436337035063952 + 0.0im	-0.19806226419516168 + 0.0im	-0.050144175636352775 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im	0.0 + 0.0im
